% Model,Dz11_comsol.mph
% Version,COMSOL 5.2.1.262
% Date,"May 8 2018, 16:37"
% Dimension,2
% Nodes,1671
% Expressions,1
% Description,Line
% x,y,Color
-7,-7.499999999999999,4.560725523536653
-7,-7.4333333333333345,4.555105174625194
-7,-7.366666666666666,4.549487657325726
-7.000000000000001,-7.300000000000001,4.543872971638254
-7.000000000000001,-7.233333333333335,4.538261560144026
-7,-7.166666666666667,4.532653883716097
-7.000000000000001,-7.1000000000000005,4.5270499423544655
-7.000000000000001,-7.033333333333333,4.521450203126912
-7,-6.966666666666666,4.515855151966859
-7.000000000000001,-6.9,4.5102647888743075
-7.000000000000001,-6.833333333333334,4.50467960616505
-7,-6.7666666666666675,4.499100115569295
-7.000000000000001,-6.7,4.493526317087044
-7.000000000000001,-6.633333333333334,4.487958729009086
-7,-6.566666666666666,4.482397889557506
-7.000000000000001,-6.5,4.476843798732304
-7,-6.433333333333334,4.471297001482528
-6.999999999999999,-6.366666666666666,4.465758063166005
-7,-6.299999999999999,4.460226983782736
-7,-6.2333333333333325,4.454704335569452
-7,-6.166666666666666,4.449190711601541
-7.000000000000001,-6.1,4.443686111879007
-7.000000000000001,-6.033333333333333,4.4381911364907864
-7,-5.966666666666667,4.4327064067378386
-7.000000000000001,-5.9,4.427231922620164
-7,-5.833333333333334,4.421768312566532
-6.999999999999999,-5.766666666666666,4.4163162265249625
-7,-5.699999999999999,4.4108756644954585
-7,-5.633333333333333,4.405447283644408
-7,-5.566666666666666,4.400031762888252
-7.000000000000001,-5.5,4.394629102226994
-7.000000000000001,-5.4333333333333345,4.389239987858749
-7,-5.366666666666666,4.383865127875117
-7.000000000000001,-5.3,4.378504522276097
-7,-5.2333333333333325,4.37315888646727
-6.999999999999999,-5.166666666666665,4.3678289577921925
-7,-5.1,4.362514736250866
-7,-5.033333333333332,4.357216966498195
-7,-4.966666666666665,4.351936415060564
-7.000000000000001,-4.899999999999999,4.3466730819379755
-7.000000000000002,-4.833333333333332,4.341427740926471
-7.000000000000001,-4.766666666666666,4.336201187503589
-7.000000000000002,-4.699999999999998,4.330993421669332
-7.000000000000003,-4.633333333333332,4.325805246085923
-7.000000000000001,-4.566666666666665,4.3206374847707965
-7.000000000000002,-4.499999999999998,4.315490137723955
-7.000000000000003,-4.433333333333332,4.310364036014961
-7.000000000000001,-4.366666666666665,4.3052600315930345
-7.000000000000001,-4.299999999999998,4.300178124458177
-7.000000000000001,-4.233333333333331,4.295119173427262
-7,-4.166666666666663,4.2900840575590715
-7.000000000000001,-4.099999999999997,4.285072776853607
-7.000000000000001,-4.033333333333331,4.280086216996609
-7,-3.966666666666664,4.275125283103082
