% Model,Dz11_comsol.mph
% Version,COMSOL 5.2.1.262
% Date,"May 8 2018, 16:49"
% Dimension,2
% Nodes,3382
% Expressions,1
% Description,Surface
% x,y,Color
-7.000000000000001,-7.100000000000001,4.5270499423544655
-7,-7.499999999999999,4.560725523536653
-6.74093506677426,-7.229506171901875,4.514259038730415
-6.600000000000017,-7.500000000000001,4.524820929108547
-7.000000000000001,-6.700000000000002,4.493526317087044
-6.703373619580653,-6.898010325406315,4.4823513032432025
-6.200000000000018,-7.500000000000001,4.48888532212553
-6.401301714290627,-7.149520534103054,4.476111738407879
-7.000000000000001,-6.3000000000000025,4.460226983782736
-6.688774194407699,-6.502779091702629,4.4471530402533315
-5.800000000000017,-7.500000000000001,4.452980852158434
-5.9839851209265635,-7.1790494351886895,4.440277708527953
-7,-5.900000000000003,4.427231922620164
-6.680881725655355,-6.103315510698238,4.4124302349101505
-5.400000000000017,-7.500000000000001,4.417177749175848
-5.590248962380316,-7.17650856292667,4.403759393303106
-7.000000000000001,-5.5000000000000036,4.394629102226994
-6.679952170138815,-5.7028644833556,4.378640542514686
-7.000000000000001,-5.100000000000005,4.362514736250867
-6.679314964055537,-5.302761410429927,4.345361729780333
-7.000000000000001,-4.700000000000005,4.330993421669332
-6.6781584859097505,-4.90186816873602,4.312528626883082
-7,-4.300000000000004,4.300178124458178
-6.67749935244382,-4.501155029977514,4.280450046653465
-5.000000000000016,-7.500000000000001,4.381554957389834
-5.195344763125794,-7.174977246560429,4.367256095527335
-7.000000000000001,-3.9000000000000057,4.2701899751730314
-6.676908144445385,-4.100643802930334,4.249209914000378
-4.6000000000000165,-7.500000000000001,4.346200737017216
-4.796513753117819,-7.174769557805216,4.330623594264155
-7.000000000000001,-3.500000000000006,4.241157835310634
-6.676539359141686,-3.7002868326361624,4.218955206228768
-4.200000000000015,-7.500000000000001,4.311213205730648
-4.397754931901597,-7.175436310816366,4.29427591195908
-7,-3.1000000000000063,4.213217595682456
-6.676317623090494,-3.3001081013779285,4.189817967418355
-3.800000000000016,-7.500000000000001,4.276700784955635
-3.998892795553139,-7.1759025893032415,4.258178121482697
-7,-2.7000000000000064,4.186511171198163
-6.676190161351294,-2.9000313994641735,4.161928952581784
-3.400000000000015,-7.500000000000002,4.2427825092334235
-3.59957375628453,-7.176063985460199,4.222382755597774
-7,-2.300000000000007,4.16118516315565
-6.676145228400693,-2.499998848236903,4.135428215934667
-3.000000000000015,-7.500000000000001,4.209588150072871
-3.199877872936623,-7.176105711085131,4.1870257278090275
-7.000000000000001,-1.900000000000008,4.137389170986207
-6.676146392943778,-2.099995101383635,4.110457427944457
-2.6000000000000143,-7.500000000000001,4.177258099725967
-2.799967925332538,-7.176124187728818,4.1522546764475585
-2.2000000000000144,-7.500000000000001,4.145942956046511
-2.399993071418542,-7.176140535534249,4.118220655590584
-7.000000000000002,-1.500000000000008,4.115273750765215
-6.67615260326309,-1.7000020083981084,4.087157250274059
-7.000000000000001,-1.1000000000000076,4.094988037601945
-6.676152235812631,-1.3000106279743109,4.065670410346316
-1.8000000000000136,-7.5,4.115802748163166
-2.000004871041195,-7.176153460854664,4.085077332123294
